costs_miMo
12.595520103094357
8.384734710288022
12.670017231908718
14.045143061912468
9.35994070053834
13.069342707328506
26.569729303648398
22.200140566613527
10.519123666389346
7.3471872704945635
17.525475116326884
20.89585806363403
37.100025360835794
22.960149524586658
