costs_miMo
18.019795627942404
23.597784984176737
16.011357404964198
17.31718664191633
40.71121414575539
20.229010610749256
20.43134662590307
23.656559317064552
19.470563959421124
20.105767280377062
20.10085077340273
9.880721878034333
3.292140500739955
9.395046167909435
8.508404194008385
20.32595377026872
12.70416286888459
14.69732336420417
20.248920260085676
21.456545690390477
13.103104578603766
4.761029829318548
5.801495513218813
5.2322239591631075
4.193327547459733
13.921756663028098
15.333338795071823
14.942805601733529
36.73359820025111
19.498832194533605
25.108912126408427
7.794427212154302
7.954580767929226
10.639446285873667
15.754205383476949
11.908322908760274
2.526914140978757
27.254486622678186
19.821351942738435
43.282494727203854
49.2235639220897
13.931933243914084
21.337431238909527
65.44441960758103
12.087135311664357
8.285739918657853
6.150689021241469
39.53831815599024
11.499922129327938
14.12490489539449
15.402207345169073
17.203969173610467
3.6516143896855118
2.18685135375012
5.553909693289261
7.121110158128339
10.043192535148115
9.899839541025985
10.60098691811973
10.374926003419894
5.328495697262802
1.446340925333854
6.495913594370961
34.17583145297274
6.995059911102914
8.832938121340103
11.692208024261637
11.519670723089126
10.929376891917705
5.248185287457037
7.952118179626994
8.978607826923401
13.903509086233251
11.020371092412008
14.368997081723052
11.672884869436844
4.791437657763252
3.165427080225034
8.911833287992538
16.858137938639562
13.966161408399502
9.319169953446904
6.546573147472585
12.480305241424928
9.472329430045223
54.23941376253147
12.949528287722698
19.66901864232467
52.18803447543698
30.553407740928996
6.480770097079563
18.396812372067366
8.142834111291629
12.267670443992165
7.3036637936727296
15.388075319405774
10.981320534352607
10.93231368623329
9.61632446986235
17.105325376157513
14.622618421862521
9.534268516754313
9.92088893186595
8.126023142819827
12.966260257836353
55.81920004539474
40.94502254246993
18.755056474842
17.184240627832867
19.26057932406237
12.169902455449364
12.40289095820585
25.65089873979456
24.402355638969393
14.60206946160446
16.698802185569097
18.91942142501626
12.430785719772377
12.868238717374975
15.279798505678523
65.5333344141364
17.05706222621859
108.37893694910261
