costs_miMo
59.34056417688156
75.81281425181297
41.82810029553473
51.615237791044855
54.44539920421562
53.00478956076703
31.346933594406174
43.45811173412443
104.64139147697908
52.77991905476452
37.89723641744189
72.72830176887177
40.390786175510705
39.19593428058825
49.35109139048688
106.61728300172805
78.026145863652
62.580290680161525
56.77934681544644
35.017413940687035
124.60119138309271
42.7280524100464
50.356590713455276
39.60128944216345
49.3418155808388
81.64827726577262
213.69336112246748
174.6447406561396
86.81778380372381
116.11667400170833
86.57652898730593
