costs_miMo,costs_original
26.965891541873503,26.785635084389995
9.65756331151509,7.353154387557939
5.963589047551715,3.949791956939254
15.342748701828038,11.121706103919532
14.221643778240946,8.873384693945919
16.310514226677494,14.327363091659096
20.370761283636913,12.33786807069815
8.44999051491046,4.961767145471659
9.443335093772594,4.190026727595249
8.562195418036099,5.806031747588192
6.616633810510031,5.137123755694099
20.266367295427507,15.736832000596843
15.794496255552469,14.145039125483919
22.59694515382735,22.445163381924182
12.674633045537567,8.297191612006559
14.075027241203655,8.341459786672335
14.846564115251573,11.115273543497919
20.54962994730921,14.52121288726983
14.495891581982557,9.300139467459104
4.024427227921832,2.272228951195108
11.394789583168084,11.348927324304688
22.884352003704844,24.78356553300516
18.001430464838236,8.405824519399971
14.726970893992384,6.899511025737086
9.845422184484336,5.640131520863443
16.71145955653732,8.456111686790434
15.811337215623261,15.427329912231134
18.728917043821284,12.512270329715404
20.560424935352657,14.358801562948678
4.334516004264692,3.6038357745616976
3.5098545674415966,2.525223112163869
7.988727913317897,6.28957387748526
11.190980970997023,8.602871681471967
10.309241761178956,8.827128461250616
13.169922470612768,8.216646018256302
12.122944744521043,8.542825006856173
13.355586695658669,10.069310687199613
8.174975036552489,5.288361152939126
1.178907042717911,1.528192007068147
8.980931502651929,7.488630236456235
27.146814447664447,31.459113707876345
10.847023244698386,9.80630391182715
12.032676109976064,10.934240530807573
14.018074300345662,13.445373162996656
13.929297589535283,13.041560820237608
12.8954812085977,10.861832226543177
6.225060913113647,5.2811962304662545
12.866612382523735,8.022354510316259
13.478827859143806,11.033905060932657
17.415750534970368,14.065980923725217
19.646572250418945,16.699358813461895
15.297867790964842,13.270662562107812
7.853184465360068,5.099017968145465
3.373993139286269,2.348013558889801
21.620270697360358,18.879424821645145
18.54578562701065,13.159003418870904
11.38563045717758,6.361503117411236
20.235038086591285,15.743461272461134
15.173995468398347,11.162940797792915
20.538412270689378,17.340972071752727
11.42587142415775,7.883891103588389
15.258143418274484,12.860329872839994
12.186320794435469,7.205923807711625
17.61000384865675,13.469325897880902
12.913480757331884,8.537320971983911
13.382172085124562,11.985005052604432
15.278017361593522,6.514552249755733
12.738524727149645,10.333343459558142
55.5601509141492,57.04781044548094
21.59480884916877,11.871794760368108
22.594695567818693,13.621632019079524
14.645758937943803,14.691258061001204
20.500091394276215,19.444721584030045
29.034325795182447,16.84199648842235
12.637200285640137,11.466207004741628
19.407882971351434,12.95425733295068
