costs_miMo,costs_original
27.30473076348738,26.28752588785965
19.82601857419143,16.849076534430672
29.199541701806176,27.457692748672756
37.778171776738944,30.89338540241825
52.91382083725122,52.8531518613134
18.27866289134718,15.192407155258442
43.412380705754096,41.71661224892067
26.29448676548434,28.118765452581137
26.022927871475325,35.18083852122395
29.10507126498748,33.303317344228894
27.455499264686214,34.64151617671854
18.50069287876475,23.988486322979252
35.83023538976013,37.84531310156596
26.72459067311528,28.349004593233044
59.16936757033492,54.13009828609507
79.70589759023096,77.53194281814321
58.1542990397967,58.533639727508096
34.637844676489316,35.64794398698253
20.178880327412273,20.66305308923674
44.77686615187482,45.40343699960551
19.544498857746525,20.029242735109833
47.828238161275685,58.69401635213038
19.523711341458853,18.457580289037363
21.911421067019685,25.022078271812315
36.773671845404095,33.18589745122409
27.086193903423055,30.593636941296136
26.482927576274804,31.170611994180806
30.805380284820586,34.7871096620858
34.036850215342,48.268181771351344
30.296818171116882,24.985958052461623
17.48500349223734,18.668734588158774
24.874956772851284,30.398911536259185
47.64411024620811,48.70534137675695
25.79168386268338,27.591583512066073
37.2576651294476,43.46611561522018
20.16211852434341,23.31872100309502
37.54029476452322,34.46158039882171
44.543464518475055,47.955036721824065
19.23853638277638,26.64026046907591
31.92179253894686,45.004323890235554
56.31209763351663,57.76230987687477
30.050227621445924,33.80839977166157
28.689261335887444,29.153904864379978
59.89411896998512,66.84257150693055
92.60679893360265,135.5662934531683
27.803500622736635,24.109283976793876
