costs_miMo,costs_original
58.82492097650105,57.63097629324597
116.4544951926686,203.64689535840904
38.091392236076764,51.74662422741584
57.71440255458781,71.24454542815425
64.79510200021627,121.7947668471841
72.42236438370094,150.1366371306159
31.420383051967733,37.91503873308168
52.534151024138836,57.11133849044766
130.41469754537914,123.8394056357869
59.23485146193589,40.71215354419602
40.917825077223206,29.848196653694824
39.93419844029161,38.32829497269294
59.353387557738245,79.7508142455746
78.49711519939585,64.95292465264373
51.49225624738218,40.97224221195721
56.710264993058,52.13163386008145
39.16943799216907,52.535341622137636
33.9604533685914,55.056795356202024
46.525949263464035,58.452769637378566
156.93712277384057,106.94383991094186
65.91770498182132,86.67241126779477
85.07158016285503,151.58035881812705
62.478245605624544,107.92746840240294
31.18561176776834,54.739200508226716
30.075610367700083,58.55954748120985
134.15899731334378,94.35666346387195
56.09301876668472,78.54698336343904
55.04301415095103,47.63498844732661
45.766170260185504,46.5672840763698
50.560645493328515,92.84895771977686
103.04288072547976,55.34651555433604
34.71691853340874,33.656547938054
81.954541985573,158.5305526917311
177.39027312095146,137.12206822249382
151.51314874811717,113.22153189921009
68.27230768392236,132.24066280493946
110.81461195325898,88.87092278359388
74.95014798365447,55.06072718161976
