costs_miMo,costs_original
25.780150781049297,20.70774868720621
27.7142689420062,40.781289740463095
28.64880208616312,43.9265105399353
28.207587917685572,18.62911457165642
69.41449263433924,59.80014943862818
57.11953300092699,44.93139368407453
65.79178621106182,81.33103513539658
67.99740313937131,61.770865986297764
54.366223978886026,56.70128880592967
28.757286182103833,25.292067251203658
33.61884252832759,30.58765985560973
32.872837382458,28.067127364396747
33.0969630045454,25.272292473108205
36.26775440437376,26.876295958147672
48.07293226034343,74.37140738384414
32.99580905023617,48.47550349537843
45.04152953601313,32.56577180829284
29.72200857676107,41.49794142508395
39.64488967841431,42.606993274578016
57.44883346305727,35.86326635487814
26.864164658067004,22.68491289131601
38.49912279909647,33.91064325884623
21.675922913237947,17.736947691615097
56.174799872194356,29.003928543875
53.7782872815944,73.23349208078541
26.26434296653122,31.70563246591725
39.46604523607591,49.23603560423532
72.15664928852549,59.34434642836357
77.04410481465531,74.1322783005832
33.55874394976738,20.74388953537578
48.19561215782605,34.032342303814424
26.585513623327017,72.5097018810278
38.970964475883285,27.73900066716302
37.41926059149593,33.04713396507758
54.70103754291789,107.84367307492032
34.812176994298696,30.068542427245394
44.7716175819966,36.368085958676126
48.057575136555414,28.046391116941003
25.669391324526657,25.397303663511707
43.352132266517266,210.07094394843105
45.0890259570952,73.797692437654
60.51021096946203,32.39066041968491
71.87029868470498,77.4033352920019
63.08923547322688,39.04673426958806
45.7759335823389,31.073762633900508
35.286263663413216,110.76342870453395
117.25837898731233,92.1239553170621
66.88065873861476,43.50509730848505
81.62986466190883,86.72024418572273
92.50361741074495,47.69860262523977
34.11709198856395,44.205888030031865
35.60299569912187,46.61237839329405
