costs_miMo,costs_original
25.31300789638088,20.70774868720621
26.14789647452292,40.781289740463095
32.564680592754236,43.9265105399353
26.1017167475788,18.62911457165642
62.47875900497635,59.80014943862818
58.46875814660433,44.93139368407453
201.74838626409078,284.1568678425036
61.37785668957491,81.33103513539658
68.44278238880317,61.770865986297764
48.73152401359598,56.70128880592967
46.68827323911282,25.292067251203658
36.659528110613536,30.58765985560973
25.75754836739784,28.067127364396747
36.18067459736072,25.272292473108205
48.13902608581954,26.876295958147672
57.265925622747076,74.37140738384414
40.83154224022375,48.47550349537843
45.49785168247914,32.56577180829284
34.455344601851316,41.49794142508395
38.86282114034856,42.606993274578016
51.10737191826351,35.86326635487814
25.13518488527311,22.68491289131601
42.97715618328116,33.91064325884623
19.90827630370228,17.736947691615097
51.118306514093504,29.003928543875
53.9708561180168,73.23349208078541
27.810093269911363,31.70563246591725
38.72667897374973,49.23603560423532
78.1907968365849,59.34434642836357
72.80046515721024,74.1322783005832
33.29121503441756,20.74388953537578
45.04963881777322,34.032342303814424
27.585767288615255,72.5097018810278
40.743272039768826,27.73900066716302
26.020199427127196,24.210227005034223
36.87757184041401,33.04713396507758
48.864190249498776,107.84367307492032
28.9748261634533,17.619732565261906
30.843961835349983,17.020888504551237
43.50007200012185,30.068542427245394
51.635863432562076,36.368085958676126
20.370332517907908,13.416891071644764
21.620619795227466,25.518978254638938
50.98727957720549,28.046391116941003
46.42444725873691,39.792196983169944
27.926464400690737,25.397303663511707
26.373548326456557,48.26906818557398
21.14402328889265,26.54077710930833
23.714910537854028,26.801087972695996
27.988000369811328,18.999144183095215
57.70807408814203,210.07094394843105
36.902898763183074,73.797692437654
60.865650744843535,32.39066041968491
67.04811483959567,44.4161240373249
74.54659225332054,77.4033352920019
65.99840433468158,39.04673426958806
50.250434445856555,23.19577111884099
53.390845120175285,31.073762633900508
38.12120118814758,110.76342870453395
118.59049674806876,92.1239553170621
72.91491948902491,43.50509730848505
84.9297969374952,86.72024418572273
77.86930925327664,47.69860262523977
35.779467654343385,44.205888030031865
35.096057938228554,46.61237839329405
