costs_miMo,costs_original
13.706798480615351,23.930392036396935
10.979863876194678,18.959201798232975
15.06344350572979,17.850365839401633
38.36054007753364,43.6882527946507
54.18777716075066,39.466418298705186
18.5314433591586,19.092656699296292
26.908111365018968,18.530399023286215
21.70558618076851,23.245904886494223
19.60288958143721,20.93557567184599
16.20026866354288,17.80220462117999
21.663716806776716,20.071772664589098
20.626309906134423,18.78849870966761
15.337243513592963,14.971026354249474
17.222041932967034,20.672036785045808
12.809865655297205,14.914667046404222
21.319018404357625,17.161731670514918
24.789992308094185,28.40325634915213
36.27669466580541,29.091004564142953
13.52405958349517,13.69794285219448
42.33641225640377,25.54565897359416
29.359410121127347,17.204865578089702
40.571571868597196,34.69373128279456
28.292838242096373,19.36479970706717
19.949544833237564,24.397589032418622
49.556034375271246,28.16082883838483
57.25324286013061,32.6203679037516
16.840515741512764,20.430293293746423
42.63459420895249,59.74390239912709
22.616207783195584,31.62980215963544
44.38873443636581,46.84866927987674
17.681390503745295,11.735933924521813
10.054889246314376,11.419203769850263
22.151667813218555,16.64368873530971
49.41231555607379,58.512544986415456
37.59636873435829,48.746955488690155
32.27776674297286,26.067021860531117
54.05575120461182,57.58905252744934
29.07730639053975,37.38161916235282
13.159046854272821,8.33471653671687
34.397543837962054,29.85734045117964
16.712116991123843,13.331467726972097
16.940147222129003,14.076815426943423
15.092538487570637,13.044993676392941
14.10108651240962,13.327429672524474
18.22718936191273,15.330480519036078
16.33194846612977,14.12601520064953
19.424823860191452,15.71867367906107
13.87600294341991,10.086657800234955
17.179400229340786,11.598953154812977
18.976701848709517,26.689199979179058
33.159143831423506,41.59650106017533
18.70200938503347,23.26992495979667
23.36419963660511,25.716638622136312
16.219960782679546,21.40643263717198
14.166371546309708,22.805928757643763
14.520500860910388,12.487486831113914
17.25472956024067,8.652573935486222
18.456798415159763,13.766669034089215
20.718829851269412,25.013066566427977
27.88057392498648,34.08036531321944
23.88731646413354,33.76056415224085
26.371272708244067,36.5964103068892
16.67342734529737,16.243154137704618
18.088049664160437,10.712623358603306
20.8878966338846,20.701024666505756
43.56086982633131,63.170970269588224
51.66741986682731,57.45800078391154
29.80814895165111,13.380002437489457
18.173125044963637,12.030952536242822
69.84264969498506,77.79522569844914
57.408398662400145,65.32562380059045
23.741836594012877,17.790540705117085
76.32171599417532,100.19662106961482
