costs_miMo,costs_original
29.773755827126568,32.71160375492264
29.95773621093934,30.436532176691454
40.998372597953875,44.929389303909
25.65971828561793,28.90244545050375
20.536519543681035,21.51728530233975
50.57986926083413,60.161256267734785
19.262173403467255,17.71577976740374
11.802209043691336,8.417197007683802
26.871972231615068,24.271553249510042
55.0519006571574,32.26981269314257
56.090078060403904,53.953932912345444
19.709940289341887,17.141046773227
36.54400401676975,34.01856144659072
25.857225165555246,25.327720422772728
52.912303321333304,40.24280152693358
37.13879866780524,60.07884141732246
23.712769963314692,35.48369568298326
18.476352576662954,11.049807899486993
12.897382174602997,12.220090355133388
14.901720849890673,10.718404475991294
25.65160345885132,18.938430950252897
27.343397717391788,25.14680186535421
31.54095415280988,32.28227516896428
16.316904897329103,16.0507045461702
45.360149056673485,41.599916503031736
30.519226953427626,37.969663102844756
52.83064170497187,44.925840613435355
30.310452432768397,21.20744820561744
23.55984767512653,46.63962216124081
37.1200021225102,52.24338875031855
41.17671715813376,51.141989637152676
63.8488151077876,51.197444133326584
27.268833850651294,45.29859679856773
