costs_miMo,costs_original
34.35467756677284,45.549190042077086
31.500279017473467,32.71160375492264
36.78396053444295,30.436532176691454
42.224173602926726,44.929389303909
33.26436770443422,28.90244545050375
31.16729130867914,21.51728530233975
44.38755455129025,60.161256267734785
31.25428980478162,24.271553249510042
44.247374170640676,32.26981269314257
46.73658709401836,53.953932912345444
29.77851271071797,34.01856144659072
27.96999009630782,25.327720422772728
55.50315037982498,60.07884141732246
42.048516295810764,41.599916503031736
31.96229703329975,37.969663102844756
30.93096246447196,21.20744820561744
25.60988500411571,46.63962216124081
33.26171488722429,52.24338875031855
38.51534925445361,51.141989637152676
57.5950542728976,51.197444133326584
27.116775989655828,45.29859679856773
