costs_miMo,costs_original
70.54815545807472,70.93202577871095
64.79930832448986,48.36322080861075
74.07902122983188,66.07021691597164
66.20927925133799,34.34757352605287
47.40385448401573,35.05751818841313
64.64938956855488,54.268945093843584
72.58775767212583,42.82484322028817
87.88544105510047,69.99474450853221
117.7321207413327,114.34804154351707
86.40375622453708,67.96744526446548
193.74521138342672,203.64689535840904
74.10031960170619,53.18412968653844
161.6980082560975,105.25639172423409
85.73752849518003,64.87623425136287
65.0528611447093,54.59786968903502
87.33333208813367,43.78790729250029
164.0394607945397,133.78061067770227
158.28475894593782,73.57849147235353
51.5323513317451,37.45776127534573
236.74260455940973,79.7508142455746
128.692068362269,107.24073380474007
81.90240078153266,50.95955072063272
62.73211237569709,45.074859012222475
56.87510420595777,49.705836506800885
61.094942996772176,55.34651555433604
44.230409147182144,33.656547938054
71.49384751410635,76.2402308601253
61.42745481099674,41.20966187701627
76.30933484682517,70.22250092711919
98.44808187669639,132.13458847835253
94.69927822468972,98.09998168259372
101.08804412578661,53.158889565924135
99.41299319165823,53.706891750358174
133.6387910576321,115.32453208555398
73.91943180290181,69.00394942795633
94.28297722631613,47.94460722084047
99.9150693887316,82.72446265608075
