costs_miMo,costs_original
27.237969920303247,20.70774868720621
26.66877228254845,40.781289740463095
32.815858052813354,43.9265105399353
24.49871311921178,18.62911457165642
56.91444738988352,59.80014943862818
62.45646938191854,44.93139368407453
57.486043030288286,81.33103513539658
69.64249565910116,61.770865986297764
49.663472137751945,56.70128880592967
37.463980245270804,25.292067251203658
36.61369414712863,30.58765985560973
25.879654428072925,28.067127364396747
34.97383232902261,25.272292473108205
41.01452072924737,26.876295958147672
57.31493112165649,74.37140738384414
41.51718735531338,48.47550349537843
48.0212499366649,32.56577180829284
34.81192832174065,41.49794142508395
39.86238085265522,42.606993274578016
65.41984174693513,35.86326635487814
30.982978926893093,22.68491289131601
47.56488433784257,33.91064325884623
23.165750818680575,17.736947691615097
46.325832551526716,29.003928543875
54.43351779869038,73.23349208078541
25.356535205528196,31.70563246591725
36.22364650634727,49.23603560423532
74.95718303603466,59.34434642836357
58.476611053723026,74.1322783005832
27.476607379162335,20.74388953537578
45.11904735809476,34.032342303814424
25.93461354406005,72.5097018810278
46.365652978829885,27.73900066716302
34.84287616212268,33.04713396507758
54.61104106128002,107.84367307492032
45.72297283237289,30.068542427245394
47.828336280900146,36.368085958676126
49.60391012583083,28.046391116941003
30.22283967430354,25.397303663511707
52.12409834957503,210.07094394843105
36.2462257721358,73.797692437654
55.84254266553821,32.39066041968491
73.342664456784,77.4033352920019
65.38796717182466,39.04673426958806
52.23850612135854,31.073762633900508
42.47173087820117,110.76342870453395
109.70181108892699,92.1239553170621
64.13647547097167,43.50509730848505
91.13245801722302,86.72024418572273
80.72401898149673,47.69860262523977
36.8848590857797,44.205888030031865
34.09806513558423,46.61237839329405
