costs_miMo,costs_original
26.2157967303448,20.70774868720621
23.010460423274907,40.781289740463095
27.615966867141914,43.9265105399353
24.437039297480943,18.62911457165642
24.938390101149455,19.96029368372801
199.69591284411067,271.66065103310916
54.46797771788857,37.90746646524078
58.12924077819372,59.80014943862818
57.79012810411847,44.93139368407453
29.959668541569567,32.16245979877022
204.55590255745796,284.1568678425036
36.81210511866122,70.93202577871095
61.29920909887919,48.36322080861075
58.72804333177139,81.33103513539658
66.67089847380517,61.770865986297764
88.12489743870447,66.07021691597164
43.859535530203516,56.70128880592967
35.19178014231509,34.34757352605287
43.2002139378559,25.292067251203658
59.51266661063814,35.05751818841313
38.0905682408167,26.037534776154885
38.12915837259249,30.58765985560973
57.09922327317089,54.268945093843584
33.52134742665535,28.067127364396747
33.57028643427968,25.272292473108205
43.72743250989416,32.19373019395827
38.644979312069914,42.82484322028817
36.688986062950256,69.99474450853221
48.68462440926527,114.34804154351707
44.686627771311606,26.876295958147672
32.895724603712665,26.67154981140996
71.74165792064447,74.37140738384414
57.92708178455885,48.47550349537843
50.12938891520311,32.56577180829284
26.746763412176616,41.49794142508395
35.58988293915492,42.606993274578016
47.067398298025154,67.96744526446548
48.740849327125126,53.18412968653844
81.38966794963778,105.25639172423409
40.84069438192417,45.549190042077086
34.31430059677175,32.71160375492264
37.595332734300456,30.436532176691454
42.98821654212676,64.87623425136287
64.68774070702936,35.86326635487814
47.61352166766584,54.59786968903502
32.79894693643808,43.78790729250029
44.16584445653238,44.929389303909
28.941472306186185,28.90244545050375
25.869035147091953,21.51728530233975
23.7670850771149,15.249526564571577
29.636777508511347,22.68491289131601
43.966691777924176,60.161256267734785
78.63167676289618,133.78061067770227
65.91945237175504,73.57849147235353
61.007553055910776,56.944463109773594
22.308798578407806,17.71577976740374
11.154662757860512,8.417197007683802
57.20664349331754,33.91064325884623
53.362448108134636,37.45776127534573
29.693704103940046,24.271553249510042
22.37558385487285,17.736947691615097
46.71696232887731,32.26981269314257
29.005535546070984,29.003928543875
59.538876977324875,53.953932912345444
21.840776076402317,17.141046773227
145.97191395637302,107.24073380474007
56.462398297599705,73.23349208078541
35.92261109234648,31.70563246591725
38.10566085309748,34.01856144659072
32.85413594030872,25.327720422772728
43.70680327390162,49.23603560423532
81.63490821611252,59.34434642836357
61.8206200204078,74.1322783005832
25.456162055157623,20.74388953537578
54.80317828252443,34.032342303814424
25.316430242728643,72.5097018810278
44.98084165898578,27.73900066716302
39.628973252271884,50.95955072063272
20.245800855431973,24.210227005034223
37.6595911533681,33.04713396507758
75.63602100858431,45.074859012222475
60.37447153234897,107.84367307492032
62.968522606739135,64.19575757787808
41.08285219262768,40.24280152693358
18.245824407908323,17.619732565261906
54.586716310253294,60.07884141732246
33.31209636658464,35.48369568298326
19.39346053596514,17.020888504551237
64.95161081144323,49.705836506800885
52.113638344745276,29.07555924538347
12.95940413434287,11.049807899486993
12.700782368011257,12.220090355133388
12.884371388591132,10.718404475991294
26.367293785146597,18.938430950252897
46.767691900748495,30.068542427245394
60.6192375387932,36.368085958676126
25.53545034388149,25.14680186535421
29.551531650197482,32.28227516896428
13.730550816522442,13.416891071644764
20.0973273574754,25.518978254638938
14.393802229871662,16.0507045461702
50.17762724392012,28.046391116941003
71.10063476121336,41.599916503031736
53.62476303627462,39.792196983169944
51.217224733518215,35.17299809468429
26.034521053747728,25.397303663511707
36.40713369131061,48.26906818557398
20.793779458647556,26.54077710930833
17.91534718164758,26.801087972695996
15.077245843327791,18.999144183095215
85.57770690549101,210.07094394843105
37.04255299458557,73.797692437654
56.49833373739335,32.39066041968491
63.089119175484086,44.4161240373249
81.2663659705349,57.76230987687477
121.91116941927012,76.2402308601253
81.87247955563271,77.4033352920019
31.140483325011072,41.20966187701627
54.22758799281092,39.04673426958806
26.976632352820307,23.19577111884099
43.05611387179905,31.073762633900508
89.94265343476697,70.22250092711919
41.128445339469685,37.969663102844756
44.00526249307581,110.76342870453395
114.13406183690124,92.1239553170621
74.7379014092639,43.50509730848505
103.90890830528983,86.72024418572273
175.27861229078158,132.13458847835253
56.540446680501134,50.35093491150564
47.34087877658088,44.925840613435355
112.91916606854603,98.09998168259372
51.56089582258963,53.158889565924135
44.54008458845863,47.69860262523977
31.507459842377887,21.20744820561744
33.591303643680284,46.63962216124081
37.926759952907965,52.24338875031855
27.333130304553343,44.205888030031865
32.167720465812614,53.706891750358174
57.56832738240522,115.32453208555398
50.77720949913388,31.250162886003896
48.89880465486134,51.141989637152676
63.15915650263359,51.197444133326584
13.298435010739652,15.686024656777743
30.812449701835355,45.29859679856773
38.86816059273543,69.00394942795633
34.97426307790658,47.94460722084047
33.25779693657511,82.72446265608075
33.87594427646482,46.61237839329405
