costs_miMo,costs_original
30.031114414830864,23.930392036396935
29.58920839968101,26.785635084389995
26.25628944453032,18.959201798232975
26.121735750618125,17.850365839401633
45.84085039328924,43.6882527946507
25.269303223242257,19.092656699296292
14.71903981175351,18.530399023286215
26.652635541709344,23.245904886494223
23.407769864092046,20.93557567184599
21.16707339910343,17.80220462117999
23.38107290580828,20.071772664589098
9.158917746198187,7.353154387557939
5.848973467643923,3.949791956939254
13.916683212396975,11.121706103919532
13.102430989651669,8.873384693945919
21.069448089890884,18.78849870966761
21.77574767718255,14.327363091659096
17.80915932341623,14.971026354249474
15.796508117759645,17.161731670514918
31.6549510998854,28.40325634915213
15.832071382671543,12.33786807069815
8.48785790602117,4.961767145471659
8.924461179273512,4.190026727595249
8.029093640878571,5.806031747588192
35.27569677633296,29.091004564142953
6.342715162475847,5.137123755694099
18.040436725805883,13.69794285219448
19.491527007559597,15.736832000596843
14.256869508540948,14.145039125483919
25.51062380426551,25.54565897359416
24.283719276606476,22.445163381924182
14.588124494000468,17.204865578089702
24.6773770474607,34.69373128279456
12.875763247008418,8.297191612006559
13.220493672821902,8.341459786672335
14.139358247640711,11.115273543497919
17.83975286027688,14.52121288726983
14.666030088421094,9.300139467459104
4.220248537458183,2.272228951195108
20.897288199902196,19.36479970706717
28.149306390379415,24.397589032418622
26.86526308362969,28.16082883838483
32.03463232884001,32.6203679037516
18.673616601987035,11.348927324304688
35.95900100983049,24.78356553300516
70.23744052784672,59.74390239912709
17.73733490145077,8.405824519399971
14.484640892101881,6.899511025737086
9.716897993166105,5.640131520863443
31.541539797703653,31.62980215963544
44.78421046031589,46.84866927987674
18.885906448697202,8.456111686790434
23.68283447387237,15.427329912231134
20.208724694689714,12.512270329715404
21.618567186467455,14.358801562948678
4.292223899009617,3.6038357745616976
4.251319082239,2.525223112163869
7.707673432954712,6.28957387748526
8.771832488880904,8.602871681471967
11.636284122351153,8.827128461250616
14.978252891823017,8.216646018256302
12.056183156380472,8.542825006856173
13.461737041427876,10.069310687199613
8.83694619430585,5.288361152939126
1.2666227685394067,1.528192007068147
8.964699736664548,7.488630236456235
26.05043278419848,31.459113707876345
9.232688184765303,9.80630391182715
11.954669307454582,10.934240530807573
14.789260916133236,13.445373162996656
14.840341708516439,13.041560820237608
16.38062585940559,10.861832226543177
6.303259173432355,5.2811962304662545
12.628534105535204,8.022354510316259
13.610488636624794,11.033905060932657
12.60486968482534,11.735933924521813
15.747383448974976,14.065980923725217
20.50180778699156,16.699358813461895
17.57901938350516,13.270662562107812
9.438486172624282,5.099017968145465
4.386979733059848,2.348013558889801
16.44201787859366,11.419203769850263
16.93719282226136,16.64368873530971
18.471711049509256,18.879424821645145
15.681959733130556,13.159003418870904
11.657527312708506,6.361503117411236
21.63545809321324,15.743461272461134
17.614923341400885,11.162940797792915
62.048696010891284,58.512544986415456
17.855539466726512,17.340972071752727
35.17818763341012,26.067021860531117
58.899413484929816,57.58905252744934
40.94836918782452,37.38161916235282
12.739278234273378,8.33471653671687
8.70048864854993,7.883891103588389
9.47824287825813,12.860329872839994
8.179510058863984,7.205923807711625
16.930462265817688,13.469325897880902
12.566124321892977,8.537320971983911
14.862737601366451,13.331467726972097
21.066737740725642,14.076815426943423
16.457120194798957,13.044993676392941
19.635022630329406,13.327429672524474
12.90013269498711,11.985005052604432
18.707327104755656,15.330480519036078
20.968298639547367,14.12601520064953
25.49398472716321,15.71867367906107
14.602241757421801,10.086657800234955
10.574928431403634,6.514552249755733
11.059285531637666,10.333343459558142
14.729911110293566,11.598953154812977
58.31524862561878,57.04781044548094
49.76763371357366,41.59650106017533
22.552113522243943,21.40643263717198
23.782527838301615,22.805928757643763
12.24558112820413,12.487486831113914
15.148611187720643,11.871794760368108
17.616895336489712,13.621632019079524
33.034959023402514,25.013066566427977
30.592896491037415,33.76056415224085
34.449288274161184,36.5964103068892
11.71553962824287,10.712623358603306
13.604560226665226,14.691258061001204
19.28925063935777,19.444721584030045
21.291693005750506,16.84199648842235
25.827600309108504,20.701024666505756
11.572558166818288,11.466207004741628
14.56392707199952,12.95425733295068
14.931202287364504,12.030952536242822
70.09773446243345,65.32562380059045
23.07561480710904,17.790540705117085
66.11648835426024,100.19662106961482
