costs_miMo,costs_original
32.24063734209856,45.549190042077086
34.91054571103661,32.71160375492264
42.61125359872284,30.436532176691454
37.19453951757876,44.929389303909
37.547756135614414,28.90244545050375
30.41438937749583,21.51728530233975
42.63720445203171,60.161256267734785
32.37610392157555,24.271553249510042
38.79720095562224,32.26981269314257
41.76943509261515,53.953932912345444
31.855038891093923,34.01856144659072
28.856654970047018,25.327720422772728
56.63556193448544,60.07884141732246
34.10842548107782,41.599916503031736
39.10737772658721,37.969663102844756
39.35134561564514,21.20744820561744
35.00180902268497,46.63962216124081
39.58602407572,52.24338875031855
42.98774210795469,51.141989637152676
51.38618426919031,51.197444133326584
26.005587260212067,45.29859679856773
